uid,dob,gender,province,country
129142,1963-10-13,2,44,vn
113203,1971-01-01,1,6,vn
127736,2001-09-22,1,51,vn
104114,1953-06-12,1,63,vn
123609,1993-08-07,2,56,vn
118328,1990-08-17,1,62,vn
113451,1980-09-16,1,58,vn
111806,1963-07-31,2,47,vn
118640,1972-04-25,1,43,vn
107343,1964-04-05,1,23,vn
123887,1954-05-14,1,1,vn
124957,1992-02-06,1,37,vn
101391,1988-12-06,1,26,vn
110383,2009-08-06,2,13,vn
101319,1990-08-06,2,50,vn
111183,1976-11-05,1,35,vn
120350,1987-02-22,1,29,vn
119044,1951-01-18,2,49,vn
129338,1991-06-15,2,61,vn
119371,1959-06-12,1,18,vn
118432,2007-06-10,2,31,vn
126097,1975-08-06,2,12,vn
119777,1958-04-19,1,7,vn
104401,1980-06-14,2,41,vn
102487,1985-04-27,1,22,vn
118231,1957-07-30,2,35,vn
120432,1968-12-30,2,12,vn
126970,1992-12-05,1,33,vn
117677,2004-01-21,2,29,vn
110808,1961-09-10,2,5,vn
110102,1976-03-16,2,56,vn
122337,1995-07-19,2,19,vn
127363,1961-11-11,2,52,vn
117393,1995-10-07,2,32,vn
102302,1986-06-08,1,20,vn
126281,1962-06-14,1,35,vn
120206,2006-03-08,1,10,vn
106467,1983-06-18,1,27,vn
112254,1957-11-08,2,62,vn
129788,1972-09-04,1,1,vn
113403,1999-02-12,1,50,vn
116306,2003-04-15,2,37,vn
129790,2007-07-30,1,23,vn
123577,2007-03-20,2,47,vn
100205,1972-05-28,1,45,vn
125724,1971-03-21,2,33,vn
127807,1956-06-09,1,41,vn
100215,1976-03-17,1,28,vn
125645,1981-11-15,2,25,vn
122745,2008-06-24,1,45,vn
100277,1955-10-17,2,54,vn
113444,1973-09-06,2,20,vn
107188,1982-07-30,1,32,vn
103994,1993-08-04,2,22,vn
119222,1984-10-28,2,35,vn
115082,1963-11-02,2,3,vn
100812,1989-07-29,1,34,vn
124790,1993-03-02,1,51,vn
129246,1961-03-05,1,7,vn
122276,1995-11-26,1,47,vn
108579,1997-02-15,2,7,vn
109232,2007-11-04,2,49,vn
112464,1987-04-08,2,41,vn
103447,1980-10-22,1,8,vn
107469,1967-07-18,2,38,vn
101201,1983-04-23,2,42,vn
122169,1993-09-26,1,4,vn
127669,2003-01-15,2,35,vn
102722,1962-10-09,2,37,vn
105526,1983-07-08,2,23,vn
106988,1991-02-08,1,24,vn
121653,1982-03-13,1,25,vn
113192,1996-07-22,1,38,vn
108594,1978-10-28,1,15,vn
123986,2009-05-19,1,16,vn
110463,1992-01-09,2,7,vn
114857,1977-11-06,1,44,vn
127827,1994-10-29,2,9,vn
108478,1997-09-07,1,43,vn
123494,1954-04-27,1,39,vn
118637,1964-12-18,1,8,vn
124421,1972-06-06,1,2,vn
112070,1977-11-09,1,29,vn
125500,1963-06-10,2,23,vn
118409,1975-05-23,2,23,vn
110431,1950-08-16,1,33,vn
108922,1956-02-10,1,15,vn
105158,1987-01-31,1,10,vn
110886,1980-03-22,2,39,vn
121763,2008-11-24,1,18,vn
126851,1951-05-02,2,53,vn
116669,1968-03-29,2,44,vn
108774,1963-03-13,2,22,vn
126266,1984-07-25,1,51,vn
113713,1994-06-08,1,45,vn
129824,1976-12-15,1,57,vn
105460,1989-08-08,2,31,vn
104310,1982-01-28,2,30,vn
121274,1962-01-15,1,50,vn
108817,2002-05-19,2,12,vn
122308,2007-07-01,1,44,vn
102906,1966-11-15,1,18,vn
121949,1963-08-12,1,58,vn
109868,1996-12-12,1,12,vn
102060,1985-10-08,1,14,vn
104084,1989-12-21,2,25,vn
102146,1997-08-23,1,7,vn
101168,1994-09-16,2,55,vn
110394,1997-04-09,1,33,vn
104855,1969-06-27,2,18,vn
120285,2007-01-20,2,20,vn
103026,1951-01-14,2,9,vn
121614,1956-11-10,1,15,vn
106505,1988-12-04,1,20,vn
111898,1967-12-20,2,43,vn
129112,1963-03-12,1,31,vn
127699,2010-10-28,1,29,vn
106055,2010-01-04,2,30,vn
123387,1986-11-04,1,57,vn
111248,1998-11-19,1,31,vn
120653,1965-08-30,1,16,vn
124145,2000-09-24,2,1,vn
122156,2007-06-24,2,15,vn
114023,1981-06-27,2,62,vn
116054,1966-07-04,2,21,vn
117940,1983-04-26,1,49,vn
104804,1965-10-11,1,47,vn
121133,1993-11-30,1,49,vn
115123,1998-02-16,1,20,vn
119053,2010-11-27,1,51,vn
127443,1975-04-30,2,35,vn
127466,1988-11-29,2,7,vn
123819,1995-04-19,1,33,vn
118671,1986-11-04,2,27,vn
118430,1984-10-17,1,24,vn
100619,1975-03-24,2,54,vn
108793,2009-05-21,2,46,vn
100845,1997-11-13,2,24,vn
112084,2005-06-06,2,47,vn
109588,1992-12-17,2,42,vn
128345,1968-05-28,1,4,vn
128420,1952-12-07,1,16,vn
114976,2002-08-09,2,44,vn
104429,1968-08-29,1,62,vn
120228,2005-10-01,1,57,vn
103091,2010-07-05,1,4,vn
106165,1973-08-26,1,7,vn
106999,1974-02-16,2,29,vn
127618,1996-02-06,1,2,vn
122864,1996-07-30,1,44,vn
124395,1951-09-18,2,51,vn
116831,1976-06-01,1,51,vn
106643,1971-09-08,1,36,vn
111303,1957-10-10,2,50,vn
109817,2006-03-16,2,30,vn
110435,1969-11-10,1,54,vn
110123,1979-10-16,2,41,vn
108691,1966-10-24,1,10,vn
109796,1974-03-31,2,48,vn
103624,1998-07-13,1,23,vn
128848,1995-05-19,1,44,vn
117225,2003-10-31,2,16,vn
128011,2010-07-28,1,29,vn
109421,2005-12-12,1,49,vn
122670,1965-04-21,2,6,vn
122824,2004-07-11,2,58,vn
128130,1960-01-19,2,56,vn
117444,1980-02-16,1,55,vn
122998,1987-05-21,1,7,vn
114084,1950-09-13,1,44,vn
128365,1964-11-28,1,27,vn
104375,1977-09-14,1,27,vn
113331,1964-12-02,2,26,vn
121136,1998-07-27,2,4,vn
115842,2007-07-07,2,41,vn
116631,1991-02-16,1,24,vn
104807,1993-06-10,2,48,vn
121789,1980-02-08,1,7,vn
102743,1958-11-26,1,4,vn
123022,1955-02-16,2,1,vn
114277,1984-03-22,1,40,vn
120178,1961-01-20,2,44,vn
100134,1992-07-26,2,27,vn
106777,2003-07-02,2,21,vn
126569,1959-11-27,1,32,vn
105147,2010-05-04,1,57,vn
106890,2007-06-19,2,60,vn
108959,1983-02-12,2,41,vn
112370,2000-11-19,2,29,vn
103466,1982-06-05,2,33,vn
103631,1958-10-12,2,61,vn
107158,2007-02-19,2,9,vn
104865,1983-07-11,2,17,vn
129399,2002-10-19,1,43,vn
102705,1951-09-30,1,62,vn
123393,2003-11-13,2,1,vn
103145,1986-05-01,2,5,vn
123973,1969-06-14,2,32,vn
111996,2004-09-22,2,58,vn
121919,1956-02-29,1,48,vn
119771,1965-01-03,2,18,vn
113252,1994-02-09,2,13,vn
124656,1962-08-11,2,4,vn
103050,2010-03-20,1,23,vn
124094,1971-02-14,2,29,vn
111460,1987-05-15,2,9,vn
110610,1955-06-12,2,30,vn
125176,2004-12-25,2,16,vn
116679,1982-04-07,1,15,vn
121049,1981-03-24,2,51,vn
126895,1957-08-30,2,32,vn
125772,2006-09-08,1,21,vn
108246,1966-04-24,1,1,vn
124365,1990-02-09,2,34,vn
108618,2009-03-19,2,41,vn
114241,2010-01-03,2,21,vn
126855,1955-12-23,1,11,vn
106004,1976-04-24,2,31,vn
104076,2006-06-11,2,54,vn
100480,1995-11-01,1,18,vn
107242,1988-06-22,2,35,vn
117757,1975-01-09,2,22,vn
113065,2005-10-18,2,44,vn
118503,1990-07-12,2,32,vn
103648,1964-04-16,2,44,vn
104660,1950-12-17,2,46,vn
121209,1984-02-14,2,45,vn
113354,1984-09-23,1,27,vn
121620,1950-06-09,1,61,vn
113978,2002-11-06,1,49,vn
115170,1981-06-13,2,3,vn
110305,1969-02-27,2,11,vn
110058,1988-03-10,2,21,vn
119996,1953-08-25,1,41,vn
125657,2000-12-21,2,53,vn
109468,1964-06-14,2,3,vn
107341,1952-08-27,1,21,vn
119891,1970-09-29,2,4,vn
113328,1987-01-19,1,49,vn
125759,1962-05-14,2,58,vn
125487,1997-04-12,2,24,vn
117827,1981-07-20,2,7,vn
114490,1977-12-27,2,11,vn
103242,1971-01-15,2,13,vn
113036,1994-12-02,2,54,vn
113111,1975-12-02,1,60,vn
128712,1979-09-14,1,34,vn
126992,1999-04-28,2,43,vn
125383,2003-09-25,1,47,vn
115611,1987-12-16,1,22,vn
119731,1982-09-12,1,16,vn
105608,1977-10-31,1,57,vn
116975,1995-01-30,1,52,vn
111075,1999-05-22,2,40,vn
128598,2005-11-06,1,18,vn
105863,1999-06-02,2,63,vn
118910,1984-03-01,2,44,vn
124934,1995-10-30,1,41,vn
100070,1969-05-02,2,58,vn
128722,1972-05-18,2,4,vn
100806,1950-01-06,2,27,vn
119576,2006-04-28,2,55,vn
116520,1992-10-06,2,1,vn
110293,1979-01-20,1,22,vn
113071,1968-11-27,2,60,vn
102716,1955-12-03,1,7,vn
108670,2007-03-24,1,38,vn
125105,1958-03-15,2,48,vn
118122,1969-07-02,1,20,vn
117275,1958-10-13,1,13,vn
107179,1995-06-06,2,40,vn
121052,1959-01-13,2,54,vn
106615,1953-01-26,1,13,vn
123474,1999-08-28,2,30,vn
112844,1991-11-17,2,17,vn
114037,1971-01-11,2,20,vn
114392,1952-07-09,2,21,vn
119678,1959-07-03,2,37,vn
117027,2007-06-22,1,60,vn
128067,1965-07-12,2,51,vn
115937,2003-11-07,1,52,vn
100886,1957-05-07,2,11,vn
102489,1991-06-10,2,22,vn
107512,1981-01-15,2,50,vn
106239,1988-09-09,2,51,vn
115174,1962-02-25,2,52,vn
109278,1977-01-11,2,9,vn
106496,1956-06-29,1,44,vn
119938,1973-03-31,1,36,vn
129386,1994-10-24,2,18,vn
102601,1992-04-25,2,62,vn
124547,1950-08-19,2,47,vn
104984,1965-12-09,1,3,vn
114149,1970-12-16,1,53,vn
102781,2009-01-21,1,40,vn
112363,1994-03-20,2,58,vn
118491,1957-04-21,2,26,vn
114140,1998-08-24,2,25,vn
128488,1990-05-14,1,34,vn
112837,2001-06-27,2,59,vn
109794,1998-07-03,1,61,vn
107862,1961-03-23,1,56,vn
101046,1961-11-26,2,51,vn
111778,2002-11-15,1,20,vn
126567,1970-12-11,2,40,vn
124481,1991-09-29,2,24,vn
124505,1997-05-07,1,40,vn
101222,1950-06-22,2,60,vn
113628,1969-07-11,1,3,vn
128404,1967-05-24,2,13,vn
123713,1963-08-22,1,5,vn
110797,1954-03-22,1,31,vn
129115,1953-09-07,1,10,vn
102255,1987-09-07,1,15,vn
116038,1996-02-17,1,14,vn
118974,1959-09-03,1,4,vn
113332,1952-02-10,1,49,vn
106645,1984-06-16,1,31,vn
103601,2004-10-21,1,29,vn
116727,1980-07-30,2,32,vn
102464,2004-09-14,2,34,vn
125468,1962-01-20,2,9,vn
113670,1965-12-28,2,55,vn
108450,1992-05-18,2,6,vn
119412,1959-07-30,1,31,vn
128422,1985-03-22,2,27,vn
111091,2006-01-19,1,34,vn
126223,2000-03-13,2,18,vn
108925,1954-04-06,2,60,vn
104349,1950-09-16,1,45,vn
113517,1950-09-06,1,60,vn
105582,2010-10-16,2,44,vn
119748,1982-01-09,2,55,vn
115127,2006-04-29,2,50,vn
110629,1959-08-10,2,24,vn
112049,1987-11-04,1,43,vn
103745,2003-11-05,1,50,vn
110967,2008-01-09,2,14,vn
108517,1957-05-26,1,33,vn
122350,1989-04-06,1,11,vn
114216,1968-03-11,2,39,vn
120050,1967-09-12,2,10,vn
100347,2006-06-26,1,44,vn
128566,1970-09-22,1,21,vn
120969,1979-05-28,2,17,vn
108311,1951-04-21,2,42,vn
102933,1997-08-11,2,38,vn
111241,1956-05-14,1,55,vn
112011,1989-07-07,2,58,vn
109159,1955-11-26,2,22,vn
112751,1963-04-03,1,13,vn
100862,2009-04-16,2,18,vn
114736,1963-01-26,2,51,vn
107891,1972-09-22,1,43,vn
121118,1950-12-03,2,61,vn
124370,1966-01-04,2,10,vn
103505,1993-03-23,2,57,vn
111830,2002-08-22,1,24,vn
112002,1975-12-10,2,15,vn
113302,1959-03-23,2,44,vn
103203,1986-09-02,1,11,vn
127072,1963-09-04,2,11,vn
112117,1993-12-27,2,16,vn
127849,1991-03-13,1,19,vn
105217,1950-05-01,1,9,vn
129659,1997-12-25,2,51,vn
116559,1961-03-17,1,60,vn
121127,2001-12-14,2,59,vn
118719,2010-01-30,1,26,vn
112319,2009-05-29,1,50,vn
115000,1961-05-15,1,56,vn
128954,1978-06-03,1,7,vn
106423,1974-04-12,1,46,vn
114904,1962-02-09,2,9,vn
120586,1954-11-11,1,43,vn
117121,1996-04-28,1,30,vn
104534,1952-10-07,2,3,vn
114226,1981-06-12,1,36,vn
114380,1951-04-21,1,48,vn
114568,2001-11-27,2,29,vn
110097,1965-01-21,1,53,vn
120811,2009-05-12,1,54,vn
114796,1953-03-16,1,56,vn
119895,1991-02-05,1,44,vn
107010,1993-07-09,2,34,vn
119197,1988-10-07,2,61,vn
121519,1962-05-19,1,8,vn
119511,2004-11-08,1,35,vn
108891,1960-04-25,1,56,vn
109734,1987-12-30,2,1,vn
128435,1952-07-09,1,15,vn
117825,2005-11-18,2,18,vn
102306,1970-01-10,2,60,vn
104092,1997-06-25,2,49,vn
117322,1991-09-09,1,39,vn
123325,1958-06-21,2,42,vn
108429,1961-03-09,1,7,vn
116925,1996-10-26,1,19,vn
107141,1960-02-27,1,17,vn
109499,1952-07-09,2,60,vn
126847,1959-07-31,2,6,vn
107722,1958-07-23,1,24,vn
121588,1953-12-09,1,20,vn
129647,1985-08-07,2,10,vn
116290,1997-01-16,1,38,vn
128368,1982-10-11,1,2,vn
120064,2005-07-16,2,23,vn
126554,1994-07-07,1,8,vn
115691,2000-10-03,1,45,vn
104999,1976-04-21,2,23,vn
106998,2006-09-10,2,11,vn
127691,1980-09-25,1,60,vn
109322,2007-06-08,2,63,vn
117337,2010-01-06,2,53,vn
123703,2006-11-04,2,32,vn
127453,1963-03-20,2,37,vn
108570,2002-07-09,2,22,vn
114686,1958-12-29,2,30,vn
106107,1974-11-09,2,6,vn
105736,1997-10-22,2,20,vn
112659,1963-06-09,1,12,vn
113481,1998-07-07,2,39,vn
112924,1993-05-14,1,38,vn
119325,1950-05-09,1,56,vn
118150,2009-05-27,1,7,vn
114302,1984-02-23,1,59,vn
105274,1973-07-19,1,31,vn
109415,1971-08-01,1,16,vn
104072,1970-04-10,2,36,vn
115044,1953-10-30,1,48,vn
117098,1997-05-26,2,12,vn
113984,1997-04-01,2,34,vn
123286,1994-06-09,2,32,vn
126011,1970-04-17,2,44,vn
117885,1996-01-14,2,23,vn
128474,1951-04-02,2,42,vn
110571,1990-05-24,2,26,vn
110094,1988-03-30,1,55,vn
125989,2008-12-27,2,2,vn
109030,1974-02-12,2,61,vn
126984,1994-08-21,2,34,vn
122687,1960-05-31,1,16,vn
115016,2001-09-23,2,62,vn
119794,1994-11-10,1,48,vn
112279,1984-04-07,1,36,vn
107710,1974-12-05,1,32,vn
128369,1982-04-19,1,63,vn
112763,1962-11-21,2,47,vn
127045,1958-03-26,2,33,vn
127240,1986-05-31,2,35,vn
128181,1997-09-04,1,29,vn
102664,1992-11-18,2,11,vn
126153,1951-03-09,1,16,vn
109445,1988-02-23,1,57,vn
124257,2003-10-13,1,61,vn
119082,1974-09-29,2,48,vn
105884,2004-03-09,1,14,vn
113498,1970-05-16,1,24,vn
123958,1971-02-01,2,59,vn
110169,1987-11-17,2,2,vn
103069,2006-02-11,2,35,vn
122953,1993-12-18,1,43,vn
113316,1954-09-11,2,53,vn
124081,2009-10-27,1,63,vn
102054,2005-11-20,2,37,vn
118504,2009-12-12,1,13,vn
106527,1965-08-23,1,2,vn
116244,1971-08-17,2,28,vn
120827,1998-10-05,1,25,vn
109563,1999-12-28,2,39,vn
114964,1985-05-22,1,56,vn
108563,2010-12-05,1,32,vn
100011,1975-06-18,2,11,vn
116539,1988-09-28,1,57,vn
125161,2010-08-02,1,63,vn
128274,2008-09-05,1,1,vn
115166,1988-12-17,2,51,vn
129529,2000-10-03,2,33,vn
113842,1967-09-19,1,3,vn
122935,2002-03-21,1,39,vn
116260,1972-02-05,2,32,vn
105999,2006-04-24,1,21,vn
113731,2003-11-03,2,44,vn
114868,1956-08-11,1,45,vn
104782,1994-08-01,2,47,vn
103075,1994-08-06,1,24,vn
122915,1966-04-27,2,13,vn
109829,1988-06-29,2,1,vn
115025,1962-03-26,1,59,vn
127647,1994-06-02,1,49,vn
123813,2002-02-15,2,35,vn
113966,1958-08-20,2,55,vn
128140,1952-04-25,1,41,vn
106338,1998-11-25,1,60,vn
109025,1992-06-07,1,4,vn
125569,1977-06-04,2,1,vn
119104,1991-07-30,2,54,vn
123559,1972-04-23,1,20,vn
106816,2004-05-22,1,61,vn
125689,1951-03-31,1,34,vn
121940,1975-06-10,2,17,vn
127950,2000-02-12,2,32,vn
108554,1985-10-14,1,50,vn
129315,2006-06-05,2,25,vn
100714,1960-04-26,1,19,vn
117158,1990-04-12,2,2,vn
113473,1991-12-03,1,48,vn
100286,2008-01-02,2,15,vn
114515,1964-12-30,1,33,vn
109039,1959-12-25,1,3,vn
122456,2006-08-17,1,14,vn
113366,1959-03-11,2,51,vn
129343,2007-03-23,1,4,vn
118958,1975-05-15,2,39,vn
128501,1953-12-16,1,4,vn
114230,1966-06-02,2,22,vn
106758,1964-06-12,1,2,vn
114968,1981-08-29,2,63,vn
117156,1985-11-01,2,55,vn
129857,1973-03-05,1,35,vn
107390,1998-12-02,2,20,vn
114358,1986-09-16,2,28,vn
124893,1967-07-22,1,30,vn
113601,1995-10-13,2,20,vn
119133,1997-11-06,1,17,vn
101685,1979-02-24,2,56,vn
123241,2009-03-17,1,7,vn
126375,1967-04-06,1,45,vn
101479,1988-02-22,1,49,vn
127336,1960-02-20,2,33,vn
128105,1973-04-29,1,27,vn
110498,1985-06-26,2,58,vn
119100,1998-06-27,1,7,vn
111190,1974-05-02,2,22,vn
104496,1997-09-11,2,44,vn
122922,1998-05-01,2,61,vn
109079,1992-11-11,2,37,vn
106490,1984-08-28,1,35,vn
121356,1952-01-02,2,17,vn
118469,1958-01-17,1,53,vn
103316,2003-05-28,2,30,vn
121300,1956-07-13,2,14,vn
105366,1979-07-17,1,21,vn
106402,2010-12-17,2,20,vn
110593,1998-09-07,2,31,vn
118039,1962-02-15,1,13,vn
124431,1967-01-06,1,55,vn
106288,1962-10-21,1,63,vn
102804,1976-08-27,1,12,vn
103749,1999-10-28,2,37,vn
109307,1973-12-21,1,2,vn
124011,1966-05-05,1,58,vn
124442,1979-01-25,2,54,vn
101620,1951-03-18,2,23,vn
113341,2008-01-27,2,30,vn
118301,2001-08-30,2,57,vn
124784,1992-11-12,1,43,vn
129902,1989-03-30,2,14,vn
114713,1981-03-09,1,32,vn
116101,1998-02-19,1,40,vn
114079,1964-01-29,1,52,vn
126410,1961-10-13,2,14,vn
126822,1976-03-20,1,8,vn
119338,1999-08-14,2,33,vn
112131,1951-08-19,2,35,vn
100649,1985-04-15,1,63,vn
125770,2003-01-18,2,43,vn
126075,1975-07-20,1,43,vn
115714,1996-03-09,1,30,vn
127944,1981-01-04,2,53,vn
101397,1961-10-05,2,19,vn
127424,1970-12-09,2,40,vn
114998,1987-11-09,2,63,vn
127851,1974-09-02,2,60,vn
104208,1978-05-04,2,39,vn
122971,1979-05-07,1,44,vn
121786,1973-09-11,1,30,vn
116935,1950-05-25,1,25,vn
124875,1977-06-01,1,23,vn
117678,1965-10-08,1,16,vn
102639,1964-05-17,2,20,vn
125584,1984-03-24,1,17,vn
102057,1977-05-21,2,7,vn
120502,1968-05-01,2,18,vn
104667,1972-06-24,1,23,vn
120954,1981-10-28,1,51,vn
103061,1954-09-30,2,61,vn
128082,1998-02-18,1,10,vn
116668,1976-11-17,2,22,vn
117015,1973-03-03,2,22,vn
104455,1981-07-06,2,50,vn
120187,1961-07-23,2,42,vn
120771,1957-03-17,1,9,vn
103105,1994-04-12,1,63,vn
107962,1970-07-01,2,55,vn
101903,1973-10-20,2,28,vn
108688,1976-09-06,2,11,vn
122022,2003-03-22,2,55,vn
110152,1999-10-28,2,59,vn
105508,1992-10-10,2,42,vn
117980,1975-04-02,1,12,vn
114668,1964-05-14,2,17,vn
121640,2008-02-28,1,26,vn
119122,2001-03-18,1,6,vn
129875,2010-06-29,2,11,vn
128693,1958-02-09,2,59,vn
126905,2004-09-29,2,63,vn
126256,1985-08-09,2,40,vn
128697,1978-05-18,2,15,vn
101242,1980-10-10,2,32,vn
109873,1966-01-12,1,24,vn
110140,1979-11-03,2,5,vn
122585,1975-01-30,1,20,vn
123839,1978-11-21,1,20,vn
107634,1985-01-20,1,35,vn
123397,1968-09-10,2,57,vn
117739,1990-03-02,1,3,vn
105547,1959-07-07,1,42,vn
107972,2006-07-12,2,62,vn
103149,1983-09-19,2,59,vn
113569,1951-08-13,2,16,vn
121585,1957-07-16,1,26,vn
103158,1966-07-09,2,21,vn
129587,1997-04-06,1,15,vn
103394,1995-03-31,1,11,vn
120788,2000-02-20,2,41,vn
128807,1988-09-01,2,42,vn
101006,2005-06-11,1,48,vn
119843,1979-05-19,1,59,vn
109521,1955-06-07,1,22,vn
128730,1972-05-22,1,43,vn
124017,1952-09-20,1,33,vn
125243,1992-09-09,1,35,vn
119407,1993-03-26,2,1,vn
121005,1995-12-31,2,44,vn
126682,1976-07-30,2,38,vn
101443,1970-01-10,2,63,vn
119192,1993-06-25,2,9,vn
111322,1989-10-25,2,53,vn
113998,1987-01-08,1,10,vn
111000,1999-06-07,1,35,vn
105960,1995-05-27,2,30,vn
106741,2004-02-22,2,8,vn
114285,1958-07-09,1,51,vn
118957,1983-12-31,2,5,vn
121505,1973-03-10,1,57,vn
122967,1970-05-07,2,9,vn
116544,2004-08-04,1,12,vn
119811,1989-10-03,1,2,vn
125166,1968-12-24,2,9,vn
101429,1953-02-15,1,45,vn
110084,1981-02-26,2,43,vn
105689,1965-08-19,2,45,vn
107736,1988-10-21,1,58,vn
110072,1995-01-03,1,38,vn
125721,2003-06-04,1,60,vn
110109,1976-07-27,2,18,vn
123486,1989-02-28,1,9,vn
120937,1997-01-22,1,9,vn
127645,1982-08-05,2,44,vn
113977,1997-02-02,1,26,vn
107484,2001-05-27,2,52,vn
128967,1976-07-09,1,45,vn
127556,1989-12-07,2,39,vn
112706,1983-03-26,1,52,vn
106255,2005-07-18,1,45,vn
115522,2009-05-13,2,16,vn
111530,1974-06-19,2,5,vn
104423,1956-03-15,1,10,vn
104982,2009-02-10,2,25,vn
111719,1988-11-02,2,57,vn
114163,1989-07-08,1,47,vn
119566,1981-02-16,2,33,vn
128340,1959-10-14,2,52,vn
107924,2010-04-20,2,62,vn
108714,1990-09-21,1,21,vn
112113,1955-09-04,1,8,vn
110047,1965-04-14,1,43,vn
126696,1983-08-21,2,15,vn
107239,1976-12-08,1,62,vn
108913,1951-06-30,1,40,vn
106197,2000-08-12,2,39,vn
111245,1987-10-24,2,45,vn
104239,2003-02-10,2,56,vn
123789,1967-02-09,1,61,vn
110744,1995-08-14,1,20,vn
128779,2003-09-12,2,44,vn
129313,1971-06-18,2,15,vn
116364,1959-04-12,2,62,vn
117577,1960-10-05,2,48,vn
120341,1985-07-06,2,41,vn
112381,1979-10-15,1,38,vn
110187,1975-09-30,1,27,vn
123087,1978-01-10,2,28,vn
127997,2006-03-01,1,26,vn
109685,1969-03-25,2,43,vn
125329,2007-11-19,1,7,vn
104773,1971-02-28,2,10,vn
105908,1963-08-08,2,19,vn
129352,1968-12-07,2,41,vn
117990,1991-03-01,2,46,vn
123420,1978-12-13,2,59,vn
101362,1967-03-29,2,51,vn
113576,1955-11-26,2,2,vn
110917,2004-05-16,1,29,vn
123176,1954-09-03,1,2,vn
121725,2010-08-15,2,55,vn
115165,1974-10-06,2,8,vn
115111,1952-01-06,1,2,vn
103437,1992-10-19,2,22,vn
100713,1975-08-10,2,60,vn
129301,1988-07-01,1,43,vn
119093,2005-08-01,1,31,vn
125283,1962-05-09,2,48,vn
108295,1989-05-01,1,51,vn
106518,1952-02-08,2,29,vn
129017,1990-04-10,1,4,vn
104492,1951-09-11,1,40,vn
115965,1951-01-15,2,1,vn
102777,1959-08-16,1,52,vn
107071,1959-06-20,2,12,vn
120675,1958-02-26,2,44,vn
126405,2002-05-20,1,60,vn
113052,1952-05-04,1,62,vn
104326,1988-01-23,2,42,vn
106933,1986-09-30,1,22,vn
106409,1995-10-12,2,4,vn
119727,2006-09-16,2,61,vn
123759,1992-11-13,1,63,vn
120442,1969-09-24,2,21,vn
102483,1967-05-24,1,7,vn
121322,2010-04-25,2,6,vn
103902,1981-06-07,2,49,vn
115520,1967-06-05,1,1,vn
125255,1951-01-01,2,17,vn
100095,1974-11-18,2,19,vn
105770,1950-03-19,2,43,vn
103928,1962-08-29,1,52,vn
113542,1974-05-13,2,41,vn
105632,1961-12-16,2,54,vn
124105,1982-06-16,2,34,vn
124408,1977-07-07,1,1,vn
102275,1997-07-25,2,42,vn
105282,1958-03-07,1,29,vn
100596,1969-04-01,2,11,vn
115774,1996-02-21,1,15,vn
101056,1996-03-15,1,33,vn
113660,2000-07-11,2,6,vn
101735,1954-12-29,2,32,vn
125119,1981-07-24,1,12,vn
120694,1991-09-28,1,58,vn
110689,1951-03-29,2,43,vn
128739,1974-04-10,2,44,vn
117058,2000-05-11,1,3,vn
102671,1980-04-04,2,54,vn
121838,1997-04-18,2,7,vn
122102,1957-04-24,1,15,vn
128354,1982-05-06,1,17,vn
116014,1958-10-22,1,1,vn
125789,1971-04-01,2,11,vn
104899,2001-01-28,2,1,vn
112035,1952-04-20,1,63,vn
120266,1968-04-18,2,10,vn
128220,1994-02-22,1,23,vn
100791,1959-04-20,2,5,vn
127041,1951-11-15,2,9,vn
112327,2001-03-18,2,2,vn
116355,1957-11-03,1,55,vn
114108,2010-12-18,1,54,vn
120067,1962-02-25,2,30,vn
129668,2000-08-25,2,61,vn
118349,1950-01-03,2,17,vn
121275,1995-09-09,1,39,vn
110247,2005-02-26,2,58,vn
108989,1977-03-27,1,20,vn
119177,1961-12-26,1,57,vn
118620,2006-01-25,2,44,vn
101715,2008-10-26,2,59,vn
122749,1965-06-14,1,41,vn
109582,1987-10-06,1,10,vn
121693,2001-03-20,2,24,vn
108757,1998-09-24,2,46,vn
114429,1969-11-03,1,39,vn
122559,2009-01-26,2,37,vn
128737,1969-10-16,1,43,vn
103475,1984-06-23,1,44,vn
108186,1959-05-23,2,58,vn
104791,1979-03-03,1,48,vn
106903,1977-12-26,1,10,vn
109786,1974-08-04,2,41,vn
107880,2010-05-05,1,30,vn
116950,2009-10-20,2,27,vn
129530,1951-08-11,2,57,vn
100576,2000-01-10,1,2,vn
106040,1979-12-21,2,12,vn
127225,1998-11-12,1,1,vn
106763,1973-02-24,1,5,vn
124265,1983-09-23,2,28,vn
112792,1963-05-31,2,54,vn
104953,1980-04-15,2,18,vn
112563,1966-06-24,2,46,vn
122926,1977-06-21,1,3,vn
106322,2002-11-15,1,41,vn
104746,2010-08-06,2,47,vn
122155,2000-07-13,1,52,vn
129202,1988-11-23,1,3,vn
118315,1996-02-09,2,46,vn
107024,1961-06-10,1,4,vn
107784,1975-10-28,2,51,vn
108986,2006-02-06,1,9,vn
104295,1970-05-16,1,35,vn
126669,1981-09-02,1,6,vn
104315,1964-02-12,2,23,vn
101728,1985-03-03,1,10,vn
102752,1955-09-25,1,35,vn
108854,2001-02-26,2,58,vn
103637,2002-06-06,2,12,vn
102257,2004-07-26,2,12,vn
102076,2007-10-05,1,59,vn
107936,1997-04-15,2,48,vn
117588,1958-04-15,2,21,vn
110672,2005-05-31,1,11,vn
